Time,AF Buffalo,AF Roast Garlic,AF Spinach and Feta,AF Spicy Jalapeno,TJ Apple,TJ Roast Garlic,TJ Sweet Italien,TJ Tomato
4.04,242.6271265,276.2000185,367.2594025,325.6743756,94.8408514,79.4834688,80.22544861,85.88477287
4.045,241.357872,276.1124557,367.9742731,325.0291758,94.90916667,79.45093772,80.01968951,85.86389876
4.05,240.5174857,276.2176396,368.6864327,323.6821178,94.94223995,79.43819638,79.84863023,85.8232349
4.055,240.089973,276.4784304,369.4143157,321.8901972,94.97883742,79.39699034,79.75239243,85.79097491
4.06,239.9587644,276.8275974,370.1316262,319.9724898,95.0083865,79.37936933,79.65994993,85.76495004
4.065,240.0419897,277.081882,370.8524608,318.1846357,95.04850815,79.36445925,79.57997768,85.73187677
4.07,240.271876,276.9129915,371.5892898,316.7204658,95.07127992,79.34602497,79.55124189,85.69338166
4.075,240.5784815,276.3049313,372.3169017,315.620644,95.09269622,79.33247036,79.49512578,85.67982704
4.08,240.9534022,275.4341826,373.0648456,314.6075719,95.10489538,79.33003052,79.44524478,85.63997646
4.085,241.3744087,274.4652985,373.8152293,313.583656,95.08293689,79.33301254,79.37069438,85.61449378
4.09,241.7967706,273.5785553,374.5680528,312.5608245,95.08103925,79.37828497,79.2633418,85.59063765
4.095,242.2231989,272.8360334,375.3010865,311.6174231,95.09974461,79.40241218,79.16357981,85.55973312
4.1,242.6330905,272.3328859,376.0398132,310.8448098,95.11736562,79.44714242,79.04565462,85.54943161
4.105,243.0763265,272.0536608,376.7763712,310.2855463,95.13308897,79.46910091,78.94724809,85.54156994
4.11,243.5285086,271.992665,377.4877175,309.9746033,95.14311939,79.48482427,78.86781804,85.55295581
4.115,243.9731001,272.1016441,378.2055701,309.8783655,95.14610141,79.5227772,78.81007536,85.54807615
4.12,244.42474,272.3415609,378.9377906,309.9637596,95.14718579,79.56018794,78.78106849,85.54075665
4.125,244.8660784,272.6728358,379.675704,310.1434939,95.15206544,79.61928608,78.75911,85.53777464
4.13,245.3239534,273.1052281,380.4163284,310.3001852,95.18405434,79.67919749,78.73579606,85.55376909
4.135,245.7742378,273.5685249,381.1425848,310.3188906,95.20953704,79.72067462,78.72576563,85.55539564
4.14,246.2470229,274.07357,381.8664014,310.1760249,95.23014006,79.74913932,78.70082514,85.5605464
4.145,246.7211634,274.5786151,382.5956399,309.8748413,95.26050239,79.79305629,78.70787354,85.56000421
4.15,247.2050633,275.0760696,383.3164745,309.3256082,95.27595466,79.84998568,78.73959135,85.55214254
4.155,247.6984514,275.5773194,384.0492372,308.3784114,95.31661851,79.90339088,78.76588731,85.55783548
4.16,248.0012616,276.0717919,384.7833553,307.0782525,95.3594511,79.95516952,78.76778496,85.53994338
4.165,247.9169519,276.5895783,385.5218109,305.641734,95.39767513,80.00749035,78.78947235,85.52882859
4.17,247.4815775,277.1022139,386.2697548,304.2662113,95.42207345,80.03676832,78.80194259,85.51202087
4.175,246.8331246,277.6384346,387.0160721,302.8958394,95.46029748,80.04354563,78.80736443,85.48708036
4.18,246.1515984,278.1624562,387.7474793,301.3354317,95.4800872,80.07363688,78.82037687,85.48057415
4.185,245.5671232,278.678345,388.4894591,299.6115554,95.50855191,80.09478209,78.8445041,85.4502118
4.19,245.1442191,279.1947759,389.2314389,297.896354,95.5443361,80.13490376,78.87134224,85.45617584
4.195,244.9045735,279.5916552,389.9498337,296.3440791,95.58445777,80.16526611,78.89899365,85.47623667
4.2,244.8227036,279.6889773,390.678801,295.102476,95.60695844,80.18451366,78.9225787,85.49196003
4.205,244.6524576,279.5103274,391.4091239,294.1810331,95.64789337,80.18885114,78.95023011,85.51500288
4.21,244.104851,279.1519433,392.1378201,293.596829,95.64680902,80.19996593,78.96893549,85.5532269
4.215,243.2170235,278.7287681,392.8705828,293.2048295,95.65575505,80.21650256,78.9900807,85.57274555
4.22,242.1575945,278.3671309,393.6131048,292.6065286,95.65060432,80.24469617,79.00471969,85.59470404
4.225,241.0959968,278.1367024,394.3518315,291.7319847,95.65846598,80.26990776,79.00688843,85.64539831
4.23,240.1989522,278.0721825,395.1035707,290.7004782,95.66443001,80.28779985,78.99523145,85.6847067
4.235,239.529354,278.1556789,395.8439239,289.6605678,95.64708012,80.31870439,78.98303229,85.73052132
4.24,239.1216311,278.3522209,396.5834639,288.789277,95.64491137,80.33361446,78.96107382,85.75003997
4.245,238.9473187,278.6631638,397.3474022,288.1467881,95.62756146,80.37129631,78.96568238,85.78555306
4.25,238.9809342,279.0454041,398.1091717,287.7341855,95.61698886,80.42171948,78.94182625,85.82648801
4.255,239.159313,279.4756276,398.8497961,287.5658371,95.6080428,80.45397948,78.91715685,85.86959169
4.26,239.4686293,279.9381112,399.6102102,287.6338813,95.58174684,80.48352854,78.89465619,85.9015806
4.265,239.8370439,280.4168603,400.3635759,287.8697317,95.56737895,80.52636114,78.86510711,85.94929285
4.27,240.2686229,280.9275983,401.1158572,288.2557672,95.54894466,80.54940399,78.83962443,85.99293873
4.275,240.7254136,281.4291192,401.8705783,288.7144555,95.5370166,80.57109138,78.81332847,86.03604241
4.28,241.1708183,281.9504298,402.6122871,289.2335974,95.53159476,80.60280918,78.79136999,86.08239921
4.285,241.6484831,282.4823131,403.378123,289.778493,95.54569157,80.61744817,78.77483335,86.12658726
4.29,242.1014784,283.0177205,404.1222715,290.3475159,95.55761963,80.6556722,78.74880848,86.1818901
4.295,242.5441723,283.5460795,404.8699443,290.926027,95.58499996,80.68169706,78.72657891,86.25562723
4.3,242.9613834,283.7369285,405.6271053,291.4928812,95.61590449,80.69714933,78.709229,86.29873091
4.305,243.2950981,283.4205637,406.3753202,292.0697658,95.63162783,80.74323503,78.66341439,86.34291897
4.31,243.3978421,282.7113861,407.1335655,292.622252,95.68747287,80.78200124,78.63793171,86.38412501
4.315,243.1671425,281.8205766,407.8769008,293.1554907,95.74033589,80.822394,78.59455694,86.41828265
4.32,242.6986949,280.9286827,408.6473453,293.6797833,95.77422243,80.87688357,78.55768836,86.49012212
4.325,242.1082557,280.1983599,409.3933915,294.2214258,95.83386274,80.90616155,78.51512687,86.51506263
4.33,241.5259493,279.6027699,410.1391666,294.7232178,95.8821172,80.93706607,78.44084756,86.55897959
4.335,241.0417784,278.7707875,410.9036471,295.081873,95.94690826,80.98423615,78.39069547,86.5906974
4.34,240.709148,277.1439622,411.6624346,295.1127776,96.0098017,81.03005076,78.35084489,86.64193385
4.345,240.5527277,274.3527952,412.4252886,294.8660835,96.08868958,81.06447949,78.31478961,86.69154375
4.35,240.5323958,270.6838311,413.183805,294.4166124,96.14534788,81.09917931,78.28225853,86.74657551
4.355,240.5188412,266.7134123,413.9444902,293.611468,96.18926484,81.11219174,78.23942593,86.79184793
4.36,240.2192841,262.9327581,414.7062597,292.3514307,96.23101306,81.14418064,78.18900275,86.83169851
4.365,239.4426045,259.7203135,415.4439021,290.7883121,96.28224952,81.18565778,78.14318813,86.86775379
4.37,238.0510874,257.2015944,416.1967256,289.1652821,96.31749153,81.2309302,78.10659067,86.89648959
4.375,236.2122678,255.4167222,416.9495491,287.6932505,96.36113741,81.27403389,78.06945101,86.91085748
4.38,234.2262452,254.0843032,417.6950531,286.5224026,96.39719269,81.32445707,78.02824497,86.91031529
4.385,232.3790218,252.8345674,418.4204962,285.6847272,96.41481369,81.37542244,77.99869591,86.93390033
4.39,230.8118368,251.1394269,419.0936186,285.211671,96.43677218,81.42232141,77.97212886,86.9775462
4.395,229.6447841,248.439618,419.7439692,285.0300391,96.45710411,81.46569619,77.94230869,87.03610215
4.4,228.8412664,244.8541503,420.3579934,285.023804,96.47092982,81.52750525,77.91059088,87.0946581
4.405,228.4164646,240.8639417,420.9782527,284.8115387,96.5105093,81.57060894,77.88754804,87.15375624
4.41,228.2849848,236.9417774,421.5798067,284.2701672,96.52379283,81.59473616,77.86179426,87.21258328
4.415,228.3497759,233.4159501,422.2133496,283.4452332,96.5533419,81.61561027,77.82031713,87.24918075
4.42,228.5815599,230.2536576,422.8745438,282.2808914,96.56039031,81.64841245,77.72055514,87.26273537
4.425,228.849128,227.4600508,423.529503,280.9311225,96.58370423,81.69287159,77.55708644,87.27574781
4.43,228.9228652,225.0947698,424.1836489,279.5347258,96.61840406,81.73949948,77.28978937,87.2798142
4.435,228.61138,223.1819421,424.8513494,278.2532721,96.6560859,81.7920914,76.94495988,87.29689301
4.44,228.0084706,221.7616892,425.4688978,277.2033314,96.68563496,81.81974283,76.58847341,87.29635083
4.445,227.2372128,220.7781661,426.0872595,276.4464415,96.70922,81.83275525,76.22575182,87.29743519
4.45,226.4526715,220.1511294,426.6717347,275.7486498,96.73388942,81.84874971,75.89556132,87.34053888
4.455,225.7901218,219.8271741,427.2461794,274.0174539,96.74391983,81.8915823,75.60359484,87.35734661
4.46,225.2886009,219.7160262,427.8330943,270.9188681,96.76398068,81.94200548,75.3495813,87.38445585
4.465,224.99555,219.7656361,428.4143164,266.8381147,96.794343,81.9769764,75.13541832,87.45954843
4.47,224.8919927,219.9274782,428.9922853,262.4298817,96.83039828,82.02251991,74.96788324,87.53003245
4.475,224.9399761,220.164413,429.5678144,258.2680717,96.84801931,82.04935805,74.81959571,87.57340723
4.48,225.1064268,220.4471623,430.1414459,254.6980564,96.86265828,82.08975082,74.69462214,87.61922183
4.485,225.3528498,220.7453639,430.5076916,251.9104135,96.87811054,82.11794443,74.59458905,87.68238636
4.49,225.6732809,221.0378726,430.3466628,249.9463493,96.88814097,82.15752391,74.51217697,87.72250803
4.495,226.0232612,221.3349898,429.3300664,248.6958002,96.90657524,82.20442289,74.42922271,87.77889525
4.5,226.3664641,221.6196368,427.611883,248.0251177,96.93395558,82.24373129,74.35385903,87.83989102
4.505,226.3577892,221.9208204,425.5960401,247.7903517,96.94019069,82.26704523,74.27307351,87.88597673
4.51,225.8337676,222.2152267,423.602969,247.8342687,96.91931659,82.29035917,74.21912612,87.91606798
4.515,224.7504825,222.486048,421.8804481,248.0674081,96.90250885,82.32804101,74.15514832,87.98004578
4.52,223.0621193,222.6652401,420.597368,248.4241657,96.90006903,82.36762049,74.0990322,88.01854089
4.525,220.942177,222.6530409,419.7596925,248.6917339,96.90277994,82.41289292,74.04454264,88.06679533
4.53,218.6734049,222.3366761,419.3666086,248.4523593,96.911726,82.44976149,73.98625778,88.12155599
4.535,216.528251,221.7980156,419.2988355,247.6951983,96.92528061,82.49123862,73.92688855,88.19149782
4.54,214.7252157,221.1642016,419.5045946,246.5796532,96.94642582,82.53298685,73.88053176,88.24463193
4.545,213.3477954,220.5471954,419.9123176,245.1753948,96.96350463,82.57744599,73.83417496,88.29261527
4.55,212.4022252,220.04703,420.4173626,243.4254935,96.98817404,82.60157321,73.79866186,88.36201492
4.555,211.8603116,219.5948479,420.9953315,241.4728152,97.03100665,82.65199639,73.76098002,88.4197576
4.56,211.6369314,218.8455486,421.6291455,239.5518547,97.09444226,82.69889537,73.70649045,88.50867589
4.565,211.6559079,217.6817491,422.1233469,237.8453282,97.15950441,82.74172796,73.64983215,88.56750294
4.57,211.8399796,216.0134466,422.1762099,236.476854,97.20043937,82.75582477,73.59778241,88.61521519
4.575,212.1398078,213.6335267,421.7985782,235.5087831,97.24842272,82.79594643,73.56687789,88.66319854
4.58,212.5079512,210.8293473,421.160969,234.9210549,97.29749045,82.82061584,73.54708814,88.7003382
4.585,212.9248913,207.9351652,420.4685991,234.6350524,97.36661901,82.86426171,73.5237742,88.73774894
4.59,213.3296322,205.2719537,419.8811419,234.6111963,97.41948201,82.90248574,73.49964698,88.781937
4.595,213.7381684,203.0755634,419.4360083,234.768701,97.47668249,82.9358301,73.47795959,88.81663682
4.6,214.1353187,201.3975017,418.9241859,235.0688002,97.53794936,82.96104169,73.46820027,88.86190925
4.605,214.30936,200.2225873,418.0547927,235.4326062,97.5970475,83.0101094,73.4597964,88.90013327
4.61,213.4893056,199.4716615,416.8251177,235.831383,97.66102531,83.04616469,73.46088077,88.94269477
4.615,211.5141266,198.7554354,415.4579989,236.2564559,97.71551487,83.0992988,73.47633303,89.00314837
4.62,208.7283814,197.7784185,414.1651594,236.6834263,97.77434192,83.13752282,73.47172446,89.0622465
4.625,205.557414,196.5246163,413.1274178,236.9805436,97.8030777,83.19092802,73.46576043,89.11348296
4.63,202.5333787,195.1515335,412.3984504,236.8130085,97.856754,83.23321843,73.44976598,89.15333354
4.635,199.9138131,193.8489347,411.9809682,236.1537119,97.88928507,83.27388228,73.43431372,89.19155757
4.64,197.8670658,192.7220037,411.8676516,235.1929605,97.90744825,83.32484764,73.40368028,89.24116747
4.645,196.4291919,191.8404113,412.0137703,234.1432909,97.95407615,83.3690357,73.37738432,89.27668057
4.65,195.5335027,191.2301824,412.3366414,233.1730513,97.99799312,83.40346443,73.34675088,89.31571787
4.655,195.0685792,190.8628523,412.8040046,232.4001669,98.03513276,83.42542292,73.30473157,89.35150206
4.66,194.9411658,190.7086007,413.3470026,231.8493073,98.05627799,83.44141737,73.26867628,89.38267768
4.665,195.0081256,190.7088718,413.9659065,231.0479582,98.05194048,83.47367736,73.2220484,89.41222675
4.67,195.2388253,190.5272399,414.446011,229.439025,98.07877865,83.50458188,73.20280084,89.44340238
4.675,195.4947365,189.9839708,414.4132089,226.9897055,98.08908015,83.54280591,73.19412588,89.46780069
4.68,195.8010708,189.0457201,413.9027419,224.0990476,98.11049645,83.57642136,73.20632504,89.50222942
4.685,196.1198755,187.6162501,413.0610002,221.1444119,98.11808702,83.62684454,73.22096403,89.54723075
4.69,196.4316317,185.5708582,412.1306111,218.4985504,98.10670115,83.6566647,73.23018116,89.59467192
4.695,196.740677,182.8092402,411.3105567,216.3346911,98.1012793,83.70573242,73.23560301,89.60280469
4.7,197.0131248,179.5840543,410.6916529,214.7051549,98.12323779,83.72958855,73.25620603,89.63099829
4.705,197.2958741,176.2818782,410.1849812,213.5774106,98.15332904,83.76537274,73.27111611,89.66190283
4.71,197.5908226,173.2608248,409.521076,212.8907337,98.15603997,83.79844601,73.31205106,89.71151273
4.715,197.8833313,170.7472564,408.6207783,212.5448198,98.1584798,83.80441004,73.35515475,89.75542969
4.72,198.1899367,168.7810235,407.5659579,212.4534617,98.14926266,83.83260365,73.38253508,89.78985842
4.725,198.3943404,167.3922173,406.1419097,212.5480729,98.12567762,83.85320666,73.41804817,89.80449741
4.73,198.2333115,166.5111671,404.3773694,212.7747061,98.10399024,83.88600885,73.42753641,89.82374497
4.735,197.5124769,166.0259118,402.1267606,213.0739921,98.07525443,83.90796733,73.46277842,89.83214882
4.74,196.3906967,165.838858,399.3743598,213.3868327,98.0302531,83.95351084,73.49070093,89.86196899
4.745,195.0723746,165.871118,396.4357185,213.7140412,97.99148691,83.96869202,73.52919605,89.88121655
4.75,193.8014935,166.0568163,393.5973815,214.0561597,97.91422557,83.9765537,73.55305217,89.89883755
4.755,192.7089913,166.3148962,391.1534838,214.3996338,97.80985501,83.99742781,73.58178797,89.94709199
4.76,191.8325497,166.5927659,389.258277,214.7458187,97.69572513,84.01586209,73.60022225,89.99019568
4.765,191.2510565,166.5933081,387.8483256,215.101763,97.54093139,84.03863385,73.62787367,90.03980558
4.77,190.9195106,165.9744042,386.5131957,215.4484901,97.39318604,84.06818292,73.65823601,90.08778893
4.775,190.7891151,164.4833962,384.9901988,215.7382879,97.22050022,84.06248998,73.70161079,90.10920523
4.78,190.8094471,162.3027292,383.4227427,215.3663491,97.03236209,84.0792977,73.74091919,90.15366438
4.785,190.9409269,159.8073239,381.9173668,213.8875403,96.86455591,84.07821333,73.76369095,90.19107513
4.79,191.1054799,157.3460763,380.6708841,211.4965056,96.69946067,84.09664762,73.78212522,90.21005159
4.795,191.2654244,155.1681202,379.7158257,208.6231976,96.57367381,84.10586476,73.82306017,90.21628671
4.8,191.3744036,153.4287916,378.8223053,205.7490763,96.48448443,84.12457012,73.85315143,90.24285377
4.805,191.4272666,152.1611637,377.6110646,203.1699035,96.43189252,84.13134744,73.8859536,90.26454115
4.81,191.4660328,151.319693,376.1073152,201.0865587,96.39204193,84.13080526,73.9249909,90.29544568
4.815,191.4920576,150.8192565,374.5300998,199.5467541,96.33402816,84.14951063,73.96131728,90.33773609
4.82,191.5278418,150.5983162,373.0350254,198.2671981,96.30068381,84.16902928,73.9998124,90.37379138
4.825,191.5961571,150.5514173,371.8227003,196.9635149,96.2757433,84.20779548,74.03722314,90.43072077
4.83,191.6872441,150.313127,370.9535782,195.5635939,96.26950818,84.24032657,74.09171271,90.48005959
4.835,191.8227903,149.4252996,370.1920797,194.2056922,96.27059254,84.2782795,74.1098759,90.50310243
4.84,191.856948,147.929954,369.1031017,192.9874031,96.2686949,84.30267781,74.15460614,90.53726008
4.845,191.4047659,146.0797487,367.6337811,191.9973738,96.27764095,84.32436521,74.18822159,90.56735133
4.85,190.4882026,144.1661076,365.9820153,191.2491589,96.28170734,84.34713697,74.22671671,90.59174964
4.855,189.2788595,142.4349118,364.366847,190.451334,96.27899641,84.37343292,74.27497115,90.61560577
4.86,187.9749053,140.9870074,362.9888845,189.2699135,96.27438785,84.41138586,74.30750223,90.62807602
4.865,186.7839965,139.8923365,361.9294555,187.7648087,96.28170734,84.45828483,74.33542475,90.64759467
4.87,185.605558,139.154423,361.2392543,186.1146695,96.27655659,84.48674953,74.35819651,90.65518526
4.875,184.1809676,138.6962769,360.9134013,184.5260682,96.26408634,84.51169003,74.38557684,90.65166105
4.88,182.4524827,138.4750656,360.8602672,183.18145,96.26029104,84.55018514,74.42000557,90.65084778
4.885,180.3233232,138.2107505,361.021025,182.1428952,96.25595356,84.58271623,74.44386169,90.6679266
4.89,177.9325596,137.6642283,361.3588061,181.4001021,96.23616382,84.64479638,74.47232639,90.68256559
4.895,175.5393562,136.8482403,361.7966202,180.9720473,96.2264045,84.68437587,74.48100135,90.69124054
4.9,173.3429659,135.8812538,362.3119668,180.7543601,96.21366315,84.72368426,74.48696538,90.70371079
4.905,171.5361352,134.9218579,362.867164,180.7069189,96.2087835,84.76461921,74.47313967,90.69042726
4.91,170.1408228,133.8399283,363.3144664,180.7166782,96.21420534,84.78142694,74.48750757,90.68988507
4.915,169.1827824,132.3375344,363.2610612,180.2737133,96.20254837,84.8323923,74.50079109,90.67985466
4.92,168.3662521,130.4325683,362.6679111,179.1494933,96.20959677,84.86519447,74.51380353,90.66928206
4.925,167.262093,128.3345845,361.7193589,177.4931189,96.21095223,84.90152085,74.52979797,90.65626963
4.93,165.6534308,126.2834996,360.6686049,175.4179068,96.21474752,84.92483479,74.53793075,90.62807602
4.935,163.3369465,124.3752805,359.7211371,172.6489694,96.21772954,84.9530284,74.53793075,90.60828627
4.94,160.4275833,122.3147074,358.9840369,168.9984396,96.22911542,84.96983613,74.5360331,90.5716888
4.945,157.2964665,120.0532548,358.5201979,164.7870196,96.23995912,84.99423445,74.54877444,90.53021168
4.95,154.2748709,117.7413791,358.3431746,160.4799041,96.25486919,85.02947645,74.54877444,90.52018126
4.955,151.6295516,115.5734535,358.3949532,156.5699389,96.24971844,85.0598388,74.5609736,90.50987975
4.96,149.500121,113.7137598,358.6530331,153.2813174,96.25730903,85.08667694,74.56232906,90.50310244
4.965,147.8979652,112.1918473,359.0331046,150.72085,96.25568247,85.11243072,74.55934704,90.4974095
4.97,146.7780826,111.0519039,359.1442525,148.8963984,96.25324264,85.14360634,74.54796117,90.48981892
4.975,146.0640253,110.2548923,358.5809226,147.6675366,96.25351372,85.1804749,74.55040099,90.46460732
4.98,145.6687726,109.7509316,357.4453167,146.9071226,96.26625507,85.23604883,74.55284082,90.42719657
4.985,145.4456636,109.4836345,356.0158466,146.0727002,96.27574331,85.24689253,74.57019074,90.40062953
4.99,145.2789418,109.3895655,354.5936961,144.8226933,96.28523155,85.28267673,74.59323359,90.37514684
4.995,145.1355339,109.4031201,353.3515508,143.1801447,96.26544179,85.30734613,74.59702888,90.32716349
5,144.9774871,109.4885142,352.4282102,141.3703321,96.2825206,85.32415386,74.59160704,90.28677073
5.005,144.7730834,109.6026441,351.846446,139.6353409,96.27384565,85.3474678,74.61600535,90.20056336
5.01,144.5272027,109.7365637,351.5683052,138.1465016,96.2933643,85.37457703,74.62576467,90.13143481
5.015,144.2506885,109.8734654,351.5702029,136.9577616,96.31450952,85.39897535,74.65992231,90.07721633
5.02,143.941372,110.0144334,351.7816549,136.1244237,96.30935877,85.40873468,74.67781441,90.04495634
5.025,143.6019644,110.1602811,352.1373281,135.5559429,96.29878616,85.43123534,74.70356818,90.03085953
5.03,143.2693341,110.2898632,352.5854438,134.8275178,96.30149709,85.45780239,74.73176179,89.99995501
5.035,142.9703192,110.3839323,353.0931998,133.6615495,96.29824398,85.48518272,74.7312196,89.97393014
5.04,142.7309446,110.5037551,353.6237275,131.9599027,96.31261187,85.54156993,74.75372027,89.96308645
5.045,142.5520237,110.5994507,354.1491045,129.5547712,96.34107657,85.57355883,74.77567875,89.95007401
5.05,142.4522617,110.4216141,354.6915604,126.6378173,96.37008344,85.59497513,74.80522782,89.96552627
5.055,142.4012963,109.6809898,355.2231725,123.5690517,96.37821623,85.63401243,74.84914478,89.9858582
5.06,142.3972299,108.4114642,355.7715924,120.6938461,96.39529503,85.65868183,74.86513923,90.00320811
5.065,142.421086,106.8220497,356.3080842,118.2529304,96.42836832,85.71913544,74.89929687,90.01242525
5.07,142.4758467,105.1805854,356.8331901,116.3430847,96.46821889,85.7486845,74.91989989,90.00320811
5.075,142.5598853,103.7134335,357.3742905,114.9578027,96.50698508,85.7698297,74.93670762,90.01811819
5.08,142.6802504,102.4761679,357.901294,114.0406972,96.54520912,85.7915171,74.973034,90.03682356
5.085,142.7930248,101.5392727,358.4342616,113.5080007,96.57421601,85.81184902,74.9977034,90.06311952
5.09,142.646906,100.900308,358.9791573,113.2664574,96.59129481,85.83977153,75.04650003,90.11218724
5.095,141.7430841,100.4768617,359.5189022,113.0536499,96.61948843,85.87447136,75.058157,90.1493269
5.1,140.1032463,100.2521261,360.0540385,112.4190227,96.63385632,85.91676177,75.06710304,90.16911664
5.105,137.8274259,100.1670031,360.592699,111.334111,96.6490375,85.95173269,75.10966454,90.2097805
5.11,135.0698743,100.1819132,361.1294619,109.9360877,96.68699044,85.98290831,75.12755665,90.25315527
5.115,132.1523783,100.2507707,361.6773396,108.4624296,96.69891849,86.00568007,75.17635327,90.28812619
5.12,129.3712417,100.3128508,362.2300969,107.0991061,96.7162684,86.04824157,75.20861327,90.34641105
5.125,126.9777672,100.0469092,362.7698418,105.968922,96.71897932,86.07155551,75.23463813,90.39331003
5.13,125.0462341,99.35264167,363.3017251,105.106035,96.71816605,86.11276155,75.26039191,90.45403472
5.135,123.6164929,98.34499135,363.8371325,104.510174,96.7412089,86.16020272,75.28777224,90.50364462
5.14,122.6283612,97.19474643,364.3576298,104.1517899,96.78160166,86.17294406,75.3032245,90.56382713
5.145,122.0154214,96.06835764,364.8708077,103.976122,96.80464452,86.196258,75.3528344,90.59310511
5.15,121.6952613,95.08998528,365.3712442,103.9620252,96.82118116,86.20737278,75.38536549,90.63675098
5.155,121.5640526,94.31655876,365.8827955,104.0333225,96.80789763,86.20845716,75.4382285,90.66548677
5.16,121.5833002,93.74753589,366.3718461,104.1737483,96.81087964,86.23285547,75.46859084,90.7175365
5.165,121.6770981,93.39647128,366.8693006,104.3404701,96.81359057,86.24695227,75.48187437,90.76497766
5.17,121.8194216,93.23625569,367.193256,104.5115294,96.808982,86.24749446,75.51196562,90.79777984
5.175,121.9755708,93.19911603,366.7063741,104.6953301,96.80328905,86.24478354,75.54937637,90.84955848
5.18,122.143377,93.22595419,365.0950011,104.862594,96.79813831,86.23339765,75.58868476,90.90865662
5.185,122.334226,93.29399836,362.526672,105.0225385,96.76560721,86.23448203,75.64154778,90.95392904
5.19,122.5364609,93.36583783,359.4974859,105.1616089,96.74229327,86.25644052,75.6727234,91.00381004
5.195,122.7264967,93.46559982,356.4512209,105.2844138,96.71518404,86.25752488,75.68573583,91.06670347
5.2,122.9027067,93.56780165,353.7524964,105.422942,96.71220202,86.28246538,75.71935129,91.11983757
5.205,123.0978932,93.68789556,351.5699318,105.5620123,96.67668892,86.28056773,75.7364301,91.17622478
5.21,123.2947063,93.82073082,349.9666915,105.7010827,96.65093514,86.27297714,75.75730421,91.20333402
5.215,123.4942303,93.95627701,348.9159375,105.8764795,96.62843447,86.27514588,75.79471496,91.21661755
5.22,123.7249298,94.10456454,348.3046242,106.0440146,96.60213851,86.27758571,75.83266789,91.24616662
5.225,123.9271648,94.24363492,348.0834128,106.2028747,96.56960743,86.28083882,75.86275915,91.27408913
5.23,124.1410566,94.40303723,348.1029315,106.388573,96.54683567,86.29764654,75.885802,91.30445148
5.235,124.3460025,94.55132476,348.0582013,106.5758978,96.51809988,86.28165209,75.91020031,91.35595902
5.24,124.564774,94.70449195,347.4365864,106.767289,96.4993945,86.27677243,75.94083375,91.39147212
5.245,124.7675511,94.85630367,346.1437469,106.9472943,96.48719535,86.28626067,75.96712971,91.43050942
5.25,124.9806297,94.98724127,344.4399314,107.1316372,96.47418291,86.30388166,75.99993188,91.47279984
5.255,125.1909974,95.12685386,342.5978588,107.3157089,96.47391183,86.32800889,76.04113792,91.52268083
5.26,125.4051604,95.26483987,340.9149174,107.5005939,96.45439317,86.33803931,76.06038548,91.5663267
5.265,125.6147148,95.4093321,339.5076769,107.6572853,96.46252594,86.34779864,76.08342834,91.62162955
5.27,125.8272512,95.55653525,338.4981289,107.8500319,96.4432784,86.35755796,76.09644076,91.68452298
5.275,126.0227088,95.68937052,337.8659415,108.0335615,96.4283683,86.35511813,76.12978513,91.72301809
5.28,126.2422936,95.81597066,337.5742461,108.1975723,96.42348865,86.37111258,76.1625873,91.76015774
5.285,126.4496792,95.93091381,337.5148769,108.3884214,96.40830748,86.37761879,76.2121972,91.8043458
5.29,126.6679086,96.06049597,337.3809573,108.5426729,96.39177083,86.36867274,76.24228846,91.85558226
5.295,126.874481,96.16405326,336.6528032,108.710208,96.34975151,86.36514854,76.28539214,91.90736089
5.3,127.0634324,96.28577373,335.3076428,108.8460253,96.28929793,86.36243762,76.31385685,91.96049501
5.305,127.2697337,96.38065606,333.297764,108.9658481,96.2120366,86.36487745,76.36211128,92.02284624
5.31,127.4516366,96.46848997,330.374304,109.1171176,96.10793714,86.36162434,76.39410018,92.07001633
5.315,127.6595645,96.54710676,326.4258436,109.2247413,95.99055414,86.36135325,76.43937261,92.13914487
5.32,127.857733,96.61813297,321.8733895,109.2301632,95.82952528,86.37138366,76.48356067,92.20718905
5.325,128.0540039,96.69973177,317.2379811,108.6413505,95.66036364,86.3667751,76.53073073,92.29963155
5.33,128.2418709,96.77509544,313.0414712,107.4241458,95.46192402,86.35538922,76.5713946,92.40454431
5.335,128.4224184,96.84097089,309.577453,105.787019,95.25426728,86.33966586,76.61476937,92.48099236
5.34,128.6056768,96.86916449,306.9128861,103.9959117,95.0615206,86.32475579,76.64160751,92.5677419
5.345,128.7699588,96.91064164,304.9363516,102.3051086,94.87771997,86.31770738,76.7061275,92.62575568
5.35,128.9280057,96.92284078,303.2496149,100.8628973,94.69391934,86.28680285,76.74814682,92.68376944
5.355,129.0898478,96.94859456,301.6461036,99.72295385,94.53289047,86.26077798,76.80832932,92.75371127
5.36,129.2457259,96.9900717,300.1521136,98.91997826,94.37674127,86.20818606,76.85549939,92.80548991
5.365,129.1394577,97.00308414,298.8107485,98.39948091,94.26803323,86.19707128,76.90375383,92.86865444
5.37,128.4104903,96.99874665,297.7139088,98.14140099,94.17911493,86.16264255,76.92679669,92.9269393
5.375,127.0921681,96.98627639,296.8876193,98.05112723,94.11974571,86.14691919,76.97884642,92.99389911
5.38,125.4526015,97.00145758,296.3579048,98.06115763,94.06959362,86.1214365,77.02411884,93.06628077
